profile_completeness,has_profile_picture,bio_length,email_pattern_risk,username_pattern_risk,document_valid,account_age_days,login_frequency_per_week,days_since_last_login,activity_score,duplicate_flag,risk_score,label,label_name
85.4,1,51.0,25.7,32.9,1,180.3,3.45,2.3,79.1,0,10.2,0,Verified
95.3,1,7.0,21.0,11.9,1,1102.8,0.19,1.3,64.0,0,6.3,0,Verified
32.3,1,16.0,84.7,22.2,1,4.0,16.03,19.4,12.9,0,43.8,1,Flagged for Review
79.3,1,131.0,28.3,18.6,1,242.2,11.05,4.0,48.7,0,11.5,0,Verified
79.2,1,117.0,0.0,18.8,1,603.7,3.89,4.2,77.8,0,3.0,0,Verified
56.6,0,16.0,91.7,50.1,0,34.4,22.17,40.9,12.8,0,63.6,1,Flagged for Review
99.8,1,130.0,0.0,4.2,1,137.7,4.32,4.9,69.0,0,5.2,0,Verified
83.8,1,85.0,0.6,0.0,1,545.6,5.21,3.1,94.5,0,0.0,0,Verified
75.4,1,5.0,13.2,16.8,1,198.2,2.16,0.1,64.8,0,12.0,0,Verified
68.1,1,99.0,4.3,8.5,1,829.9,3.85,1.1,50.7,0,10.4,0,Verified
61.8,1,156.0,30.7,12.2,1,548.6,7.54,2.1,52.1,0,10.5,0,Verified
91.3,1,92.0,29.0,0.0,1,348.0,5.32,0.6,46.4,0,13.3,0,Verified
90.1,0,111.0,9.9,8.3,1,448.4,8.18,0.5,43.3,0,11.4,0,Verified
90.1,1,129.0,29.6,25.4,1,654.9,5.91,0.0,57.1,0,7.5,0,Verified
80.2,1,64.0,24.9,28.9,1,468.3,2.28,7.3,67.2,0,5.1,0,Verified
100.0,1,138.0,5.5,20.6,1,971.7,3.56,0.2,84.0,0,4.1,0,Verified
75.2,1,184.0,0.0,0.0,1,715.3,5.62,1.4,19.8,0,6.0,0,Verified
28.0,1,9.0,75.5,28.4,0,24.5,0.8,119.2,24.9,1,72.4,2,Rejected
81.5,1,59.0,3.6,20.7,1,176.4,1.87,4.1,84.3,0,6.2,0,Verified
73.5,1,107.0,12.1,10.6,1,381.8,2.02,3.7,56.0,0,7.8,0,Verified
65.6,0,9.0,67.8,50.6,1,4.3,3.73,84.7,24.7,0,55.8,1,Flagged for Review
87.7,1,125.0,10.6,23.4,1,206.1,4.08,2.9,64.0,0,13.1,0,Verified
7.0,1,4.0,75.5,59.5,0,10.2,0.12,18.5,15.0,0,81.3,2,Rejected
42.4,1,9.0,43.4,40.1,1,0.8,0.0,17.7,22.0,0,34.5,0,Verified
81.5,1,101.0,14.1,12.8,0,254.3,0.0,3.0,63.9,0,25.1,0,Verified
47.5,0,4.0,91.2,78.8,1,10.3,0.0,10.0,26.8,0,59.8,1,Flagged for Review
98.6,1,71.0,12.0,10.5,0,613.4,9.12,3.5,48.6,0,20.8,0,Verified
92.1,0,94.0,19.6,11.8,1,210.7,5.09,0.3,52.4,0,12.7,0,Verified
83.6,1,41.0,0.0,30.9,1,1.0,1.57,5.9,41.0,0,18.6,0,Verified
74.1,1,31.0,15.7,48.3,0,9.7,0.84,17.1,28.3,1,56.0,1,Flagged for Review
24.9,0,0.0,62.4,65.1,0,7.5,0.88,7.8,3.7,0,78.6,2,Rejected
82.4,0,123.0,4.9,9.6,1,142.2,2.98,2.6,33.9,0,20.8,0,Verified
77.8,1,82.0,19.0,0.0,1,223.7,8.85,4.5,62.3,0,0.0,0,Verified
80.9,1,114.0,2.8,12.0,1,866.4,6.64,2.0,80.9,0,0.0,0,Verified
35.1,0,5.0,44.4,56.9,0,16.9,17.65,23.2,8.9,0,84.8,2,Rejected
84.9,1,95.0,2.9,28.2,1,387.9,7.92,1.0,41.3,0,4.7,0,Verified
75.2,1,114.0,20.9,29.7,1,303.8,2.69,0.4,35.0,0,20.6,0,Verified
100.0,1,112.0,5.1,8.5,1,99.5,1.38,0.6,80.7,0,0.0,0,Verified
25.3,1,0.0,35.1,59.3,1,33.2,21.28,4.5,6.1,1,50.6,1,Flagged for Review
65.4,0,105.0,29.8,8.2,1,81.7,6.92,6.1,61.7,0,27.0,0,Verified
81.3,1,94.0,9.3,0.0,1,668.5,7.84,4.3,44.8,0,0.0,0,Verified
67.4,1,102.0,21.1,9.4,1,446.2,4.01,0.7,78.6,0,20.6,0,Verified
17.4,0,0.0,52.8,89.0,1,43.2,0.0,28.6,3.5,0,52.0,1,Flagged for Review
86.1,1,94.0,20.3,20.7,1,235.7,1.11,2.0,40.7,0,12.3,0,Verified
95.4,1,201.0,9.8,0.0,1,196.7,2.33,1.6,66.1,0,0.0,0,Verified
28.3,0,4.0,60.0,50.0,1,5.3,0.0,4.0,0.0,0,69.2,2,Rejected
82.5,1,97.0,0.0,3.3,1,695.1,5.66,1.5,79.5,0,4.9,0,Verified
62.9,1,93.0,2.2,26.2,1,520.0,9.85,6.0,63.5,1,37.5,1,Flagged for Review
52.1,0,0.0,73.4,54.4,0,11.5,23.15,16.0,11.6,0,87.1,2,Rejected
43.3,0,3.0,85.5,72.4,0,18.8,28.14,6.7,0.6,0,91.5,2,Rejected
88.9,1,123.0,1.9,10.5,1,401.3,3.26,8.2,30.3,0,0.0,0,Verified
35.9,1,27.0,62.4,39.7,1,0.6,18.24,22.0,29.6,1,55.6,1,Flagged for Review
87.8,1,157.0,0.0,19.1,1,717.2,5.97,1.5,31.8,0,2.8,0,Verified
0.0,0,19.0,61.0,41.4,1,34.8,6.76,27.5,0.0,0,51.6,1,Flagged for Review
78.0,1,54.0,11.4,5.3,1,116.9,3.83,2.3,70.2,0,7.3,0,Verified
39.8,0,0.0,61.1,32.3,0,25.3,2.97,23.2,4.6,1,85.7,2,Rejected
66.8,1,66.0,16.7,15.0,1,216.8,10.26,6.1,65.0,0,9.6,0,Verified
69.8,1,99.0,0.0,18.4,1,1.0,4.13,8.3,61.8,1,33.7,0,Verified
83.4,1,226.0,1.9,0.0,1,190.8,4.06,5.7,56.5,0,0.0,0,Verified
97.5,1,134.0,23.7,0.0,1,282.8,4.1,1.5,56.0,0,9.9,0,Verified
66.5,0,36.0,53.4,59.7,0,5.7,23.02,20.2,0.0,1,91.0,2,Rejected
78.7,1,79.0,21.9,16.1,1,569.6,4.1,4.0,82.9,0,14.9,0,Verified
32.0,0,25.0,88.5,74.3,0,16.9,14.2,52.6,3.7,1,100.0,2,Rejected
33.5,1,11.0,44.8,16.7,1,10.3,19.7,39.5,18.7,0,31.2,0,Verified
26.0,0,20.0,90.3,36.2,0,25.9,19.99,3.4,0.0,1,94.6,2,Rejected
61.0,0,104.0,0.3,28.5,1,656.4,5.82,3.9,66.7,0,30.1,0,Verified
99.9,1,78.0,4.3,0.0,1,88.1,7.18,0.4,62.0,0,5.6,0,Verified
72.7,1,60.0,12.0,18.5,1,1.0,10.49,2.4,61.4,0,11.5,0,Verified
92.1,1,122.0,15.1,11.6,1,741.7,1.78,13.0,28.3,0,8.8,0,Verified
47.6,1,24.0,3.8,98.6,0,8.7,0.0,0.2,37.7,1,65.4,2,Rejected
91.4,1,148.0,9.8,2.5,1,876.8,0.0,1.1,69.1,0,0.0,0,Verified
91.4,0,136.0,4.1,12.7,1,566.8,2.23,7.0,35.2,0,24.0,0,Verified
87.4,1,88.0,3.5,0.0,1,625.5,0.58,0.4,30.0,0,3.0,0,Verified
40.1,1,0.0,80.1,14.0,1,19.2,0.0,19.7,0.0,1,63.4,1,Flagged for Review
85.5,1,124.0,4.5,19.2,1,449.3,4.43,4.5,46.4,0,0.0,0,Verified
65.4,1,116.0,23.8,0.0,1,452.3,6.17,1.5,61.7,0,3.0,0,Verified
44.1,0,21.0,95.7,40.9,0,2.3,1.0,74.7,2.2,1,89.1,2,Rejected
24.7,1,9.0,100.0,28.0,0,11.0,0.0,97.5,15.3,1,99.0,2,Rejected
93.2,1,113.0,5.1,21.0,1,230.7,5.29,1.4,48.0,0,0.0,0,Verified
82.2,1,220.0,0.4,4.0,1,572.3,2.42,3.7,56.9,0,13.1,0,Verified
20.1,1,5.0,20.0,35.0,0,4.7,20.32,30.6,20.4,0,47.3,1,Flagged for Review
91.0,1,82.0,8.5,18.1,1,763.1,6.46,4.0,63.4,0,0.0,0,Verified
4.0,1,15.0,61.1,44.5,0,14.7,14.76,25.7,0.0,1,88.0,2,Rejected
49.5,1,88.0,0.0,4.1,1,731.5,11.34,2.6,60.4,0,4.1,0,Verified
93.0,1,208.0,9.6,2.4,1,721.5,7.34,10.3,19.3,0,11.9,0,Verified
81.7,1,92.0,6.0,5.7,1,398.1,8.64,3.9,55.0,0,0.0,0,Verified
98.8,1,151.0,16.9,18.9,1,392.3,6.15,7.4,43.9,0,4.5,0,Verified
66.7,1,93.0,16.7,26.7,1,100.3,5.76,0.8,82.3,0,7.8,0,Verified
44.6,1,9.0,54.0,35.8,1,2.4,0.0,5.2,31.2,0,41.6,1,Flagged for Review
85.9,0,146.0,0.0,0.0,1,293.9,4.74,2.7,57.1,0,15.2,0,Verified
86.1,1,84.0,14.0,40.1,1,508.4,6.52,7.7,47.3,0,12.4,0,Verified
58.3,0,81.0,2.7,9.9,1,486.1,3.7,2.1,45.0,0,24.6,0,Verified
14.2,0,0.0,66.9,63.0,1,47.5,0.93,18.5,0.0,0,55.3,1,Flagged for Review
25.3,0,1.0,74.2,73.1,0,6.7,27.78,6.1,29.1,1,95.1,2,Rejected
28.0,0,30.0,44.0,35.8,1,0.7,17.43,65.3,11.3,0,54.3,1,Flagged for Review
92.2,1,145.0,6.3,23.5,1,302.0,2.6,0.7,19.5,0,9.7,0,Verified
72.9,1,131.0,25.7,15.6,1,396.7,5.08,1.9,66.4,0,7.3,0,Verified
52.7,1,201.0,15.5,32.9,1,697.0,6.25,6.7,53.5,0,16.0,0,Verified
79.6,1,112.0,6.1,8.1,1,478.5,6.46,0.6,54.1,0,11.6,0,Verified
78.3,0,136.0,21.6,8.8,0,617.2,6.93,1.0,60.4,0,42.3,1,Flagged for Review
23.9,0,1.0,75.9,45.5,0,6.6,12.96,49.7,9.0,1,100.0,2,Rejected
80.4,1,73.0,0.7,17.6,1,337.8,6.22,1.2,59.8,0,0.0,0,Verified
85.7,1,56.0,28.6,14.7,1,159.5,3.78,9.8,73.0,0,13.2,0,Verified
79.9,1,167.0,12.6,0.0,1,488.8,0.07,0.9,55.8,0,3.1,0,Verified
64.3,1,0.0,10.2,15.8,0,441.8,6.33,1.8,36.4,0,30.8,0,Verified
88.8,1,92.0,1.4,7.5,1,657.9,5.75,0.3,53.4,0,6.4,0,Verified
54.7,1,0.0,21.8,5.0,1,380.8,7.53,14.6,75.8,0,5.0,0,Verified
27.8,0,11.0,50.5,47.1,1,25.3,26.22,15.1,0.0,1,73.9,2,Rejected
41.0,0,16.0,67.1,64.1,0,1.8,31.15,9.1,0.0,0,83.3,2,Rejected
89.1,1,172.0,4.9,0.0,1,181.1,4.77,0.5,66.2,0,8.6,0,Verified
81.2,1,128.0,18.3,0.0,1,796.2,7.22,10.5,61.1,0,3.4,0,Verified
62.5,1,73.0,19.1,33.0,1,716.3,6.19,7.9,41.1,0,14.0,0,Verified
72.1,0,158.0,3.3,18.7,1,104.6,4.63,1.7,50.8,0,18.7,0,Verified
33.1,0,0.0,48.7,82.0,1,20.0,0.23,32.8,0.8,0,59.0,1,Flagged for Review
0.0,0,0.0,69.2,41.0,0,2.1,0.0,5.9,26.1,0,73.8,2,Rejected
71.7,1,56.0,0.0,0.0,1,676.2,6.19,1.6,66.6,0,0.8,0,Verified
91.1,1,65.0,11.5,3.3,1,238.9,0.84,0.4,47.7,0,3.4,0,Verified
53.3,0,27.0,65.6,63.0,0,33.0,0.0,26.5,6.7,1,93.1,2,Rejected
76.1,1,112.0,22.2,23.3,1,1.0,5.1,1.9,45.4,1,38.0,1,Flagged for Review
32.7,0,2.0,81.9,27.4,0,5.6,15.36,19.8,28.6,1,90.5,2,Rejected
55.2,0,179.0,21.1,13.9,1,541.9,6.54,2.4,85.4,0,23.2,0,Verified
69.8,1,9.0,42.3,28.5,1,6.4,16.42,14.8,0.0,0,35.4,1,Flagged for Review
70.7,1,0.0,20.0,8.1,1,201.6,5.75,2.0,32.9,0,9.5,0,Verified
71.7,1,0.0,56.9,57.5,0,3.3,1.74,2.3,17.6,1,83.9,2,Rejected
78.5,1,45.0,0.0,7.4,1,994.8,3.47,0.1,59.6,0,4.0,0,Verified
44.6,0,18.0,65.0,64.4,0,34.1,0.0,78.2,2.9,1,83.0,2,Rejected
42.4,0,15.0,49.1,87.8,1,0.5,12.35,45.4,14.7,0,60.2,1,Flagged for Review
90.8,0,80.0,10.7,0.0,1,878.5,3.27,3.1,52.6,0,7.6,0,Verified
78.1,1,48.0,10.6,19.9,1,14.0,4.01,9.5,48.8,0,26.6,0,Verified
79.8,0,119.0,17.9,3.1,1,340.8,5.06,2.9,60.5,0,14.4,0,Verified
51.9,0,0.0,68.7,28.9,0,11.1,16.64,34.9,2.1,0,84.1,2,Rejected
70.2,1,126.0,0.0,20.6,1,920.2,6.64,1.5,53.2,0,9.0,0,Verified
81.8,1,211.0,21.3,15.9,1,657.3,3.07,2.5,32.4,0,17.8,0,Verified
81.1,1,50.0,0.0,23.6,1,299.4,5.38,2.4,45.7,0,5.2,0,Verified
69.1,0,2.0,50.6,83.4,0,76.0,0.0,15.5,31.7,0,52.9,1,Flagged for Review
83.2,1,0.0,22.1,3.0,1,680.6,6.54,5.8,64.1,0,13.6,0,Verified
33.8,0,11.0,60.6,42.2,1,12.1,3.65,21.9,1.4,1,70.0,2,Rejected
54.0,1,0.0,70.5,79.1,1,6.0,0.0,5.1,0.0,0,60.6,1,Flagged for Review
67.3,1,142.0,18.8,1.0,1,63.9,2.52,5.3,28.3,0,12.3,0,Verified
0.9,1,4.0,64.2,79.3,0,30.0,0.31,15.7,13.1,0,76.4,2,Rejected
65.4,1,150.0,0.0,3.8,1,547.1,8.14,2.1,43.4,0,0.0,0,Verified
90.2,1,225.0,12.7,36.4,1,97.2,3.44,7.0,44.7,0,15.2,0,Verified
90.7,1,187.0,8.2,7.0,1,688.2,3.38,8.6,59.8,0,0.0,0,Verified
55.2,1,86.0,0.0,26.8,1,564.2,5.11,1.4,48.9,0,0.0,0,Verified
29.0,0,10.0,38.6,77.5,1,15.9,0.81,102.7,0.0,0,65.4,2,Rejected
73.1,0,16.0,73.9,45.5,0,7.3,9.27,20.8,0.0,1,90.6,2,Rejected
71.4,1,67.0,6.4,22.8,1,466.5,4.38,0.4,41.3,0,14.8,0,Verified
79.4,0,22.0,56.0,26.2,0,15.9,0.0,0.6,19.8,0,68.8,2,Rejected
72.8,1,57.0,14.7,16.7,1,381.5,8.18,8.1,52.2,0,9.7,0,Verified
40.9,0,0.0,70.3,37.8,0,5.2,0.4,10.6,3.8,0,87.6,2,Rejected
4.7,0,0.0,54.3,72.3,0,9.3,0.25,24.1,22.7,0,78.7,2,Rejected
91.6,1,105.0,16.5,32.6,1,699.5,6.09,5.1,45.8,0,6.6,0,Verified
11.6,0,16.0,64.1,77.7,1,0.8,23.43,5.7,30.2,0,59.2,1,Flagged for Review
98.3,1,163.0,18.8,16.2,1,676.2,3.75,0.2,38.6,0,7.4,0,Verified
89.4,1,25.0,10.4,15.4,0,729.7,5.16,0.6,30.7,0,8.9,0,Verified
51.5,1,95.0,0.9,0.8,1,380.7,6.69,0.5,42.3,0,10.5,0,Verified
18.3,0,9.0,78.2,42.0,1,2.5,0.0,2.4,23.9,0,64.3,1,Flagged for Review
22.8,0,22.0,100.0,71.5,0,4.3,17.03,65.4,11.5,0,92.0,2,Rejected
24.2,0,0.0,52.1,49.0,0,15.8,22.82,22.4,12.5,0,76.6,2,Rejected
45.3,1,137.0,5.2,0.0,1,320.7,7.98,7.5,37.9,0,11.6,0,Verified
100.0,1,108.0,18.0,30.7,1,615.2,5.7,9.4,19.9,0,26.7,0,Verified
12.9,0,0.0,45.8,45.5,0,29.0,0.0,9.6,11.0,0,81.9,2,Rejected
84.1,1,92.0,11.1,38.0,0,673.6,7.65,0.8,88.4,0,31.6,0,Verified
59.4,0,19.0,51.6,74.8,1,47.0,20.22,10.4,13.8,0,43.3,1,Flagged for Review
100.0,0,145.0,17.6,17.4,1,717.4,6.57,0.5,56.8,0,9.7,0,Verified
94.2,1,81.0,0.0,5.0,1,934.7,4.35,0.5,26.7,0,1.8,0,Verified
95.3,1,148.0,4.3,0.0,1,396.4,4.32,1.2,55.5,0,1.8,0,Verified
83.8,1,111.0,22.6,18.3,0,466.1,1.74,8.9,52.8,0,18.1,0,Verified
80.0,1,87.0,11.4,11.1,1,503.4,2.98,9.8,17.3,0,10.6,0,Verified
24.4,0,0.0,80.5,40.2,0,11.3,0.0,22.3,0.0,1,100.0,2,Rejected
70.4,1,77.0,1.8,0.0,1,561.0,1.99,3.6,34.9,0,3.3,0,Verified
13.0,1,0.0,53.7,54.7,0,19.2,2.29,41.7,0.0,0,57.3,1,Flagged for Review
63.1,1,120.0,19.9,33.9,1,473.3,4.77,1.9,42.0,0,24.2,0,Verified
80.9,1,83.0,10.2,38.6,1,61.9,4.85,2.3,64.2,0,5.3,0,Verified
58.4,1,134.0,34.8,14.5,1,169.7,5.96,3.0,43.6,1,27.6,0,Verified
84.7,1,135.0,18.2,13.8,1,610.6,3.83,3.9,75.7,0,14.4,0,Verified
81.5,1,162.0,7.6,8.0,1,368.2,6.11,0.3,48.5,0,1.0,0,Verified
84.1,1,153.0,1.8,0.8,1,601.4,7.86,0.8,60.9,0,0.0,0,Verified
74.7,1,132.0,0.3,28.5,1,362.6,8.17,9.9,64.0,0,9.4,0,Verified
22.3,1,11.0,55.1,61.4,0,15.9,0.0,26.2,6.3,0,76.7,2,Rejected
44.2,0,5.0,46.5,47.0,0,24.2,3.87,13.4,20.2,0,63.9,1,Flagged for Review
0.0,0,0.0,76.8,49.9,0,33.8,0.0,0.4,17.2,0,75.1,2,Rejected
23.3,0,7.0,91.7,33.9,1,20.9,0.0,29.2,3.2,0,57.9,1,Flagged for Review
73.5,1,129.0,16.3,7.0,1,1.0,2.07,0.3,86.0,0,14.3,0,Verified
16.8,0,19.0,72.0,16.7,0,50.2,31.75,2.2,33.7,1,72.5,2,Rejected
63.2,1,104.0,3.3,0.0,0,190.4,2.85,3.1,61.9,0,30.1,0,Verified
21.6,1,2.0,27.7,24.1,0,25.3,0.0,4.4,22.6,1,68.5,2,Rejected
40.8,1,0.0,51.6,76.2,1,1.4,0.1,23.6,0.0,0,56.8,1,Flagged for Review
95.5,0,78.0,21.2,10.3,1,149.1,0.68,0.3,65.7,0,26.4,0,Verified
95.9,1,98.0,14.7,22.7,1,54.5,8.32,0.1,37.1,0,12.3,0,Verified
100.0,1,5.0,10.5,13.8,1,820.9,3.61,5.9,96.9,0,0.0,0,Verified
70.1,0,188.0,3.0,26.6,1,243.7,7.46,4.3,21.0,0,17.4,0,Verified
88.7,1,62.0,9.1,0.0,1,1.0,3.77,3.3,27.7,0,20.8,0,Verified
0.0,1,9.0,44.8,70.9,1,5.6,0.5,9.8,2.5,1,68.9,2,Rejected
75.4,1,105.0,20.3,11.1,1,127.6,7.94,0.8,35.4,0,0.0,0,Verified
71.2,1,106.0,1.1,0.0,1,189.9,5.22,5.0,64.4,0,1.2,0,Verified
100.0,1,146.0,7.4,0.0,1,604.7,9.72,0.5,87.4,1,2.8,0,Verified
27.3,0,0.0,64.5,50.1,0,7.1,2.36,46.0,14.6,0,79.7,2,Rejected
90.9,1,121.0,16.6,23.4,1,120.3,3.89,2.6,59.2,0,4.1,0,Verified
37.8,0,13.0,55.7,39.6,1,7.8,0.0,14.3,0.0,0,54.2,1,Flagged for Review
0.0,0,11.0,61.1,34.7,0,7.1,17.51,7.3,30.3,0,81.5,2,Rejected
50.4,1,13.0,46.3,51.3,0,16.5,0.0,29.2,0.0,0,56.4,1,Flagged for Review
80.3,1,89.0,0.0,0.0,1,1.0,13.34,1.0,51.2,0,10.6,0,Verified
67.1,1,158.0,22.8,0.0,1,130.1,4.3,3.4,58.4,0,2.6,0,Verified
81.9,0,160.0,8.4,7.7,1,432.3,1.83,4.9,41.7,0,22.0,0,Verified
58.4,1,159.0,0.0,0.0,1,356.5,2.49,0.1,33.4,0,13.0,0,Verified
66.3,1,80.0,5.2,0.0,1,334.9,4.31,1.4,55.5,0,8.3,0,Verified
29.3,0,0.0,60.4,65.1,1,9.5,3.32,177.0,18.4,0,64.3,1,Flagged for Review
90.5,1,121.0,4.7,22.5,1,54.5,4.53,2.5,44.3,0,0.0,0,Verified
76.5,1,48.0,10.2,21.5,1,942.0,8.92,0.4,41.2,0,10.0,0,Verified
26.5,0,0.0,47.5,27.2,1,4.9,0.0,58.8,5.6,1,62.9,1,Flagged for Review
67.6,1,109.0,8.0,26.9,1,587.0,7.71,2.4,63.2,0,10.7,0,Verified
76.8,1,123.0,0.6,0.0,1,421.6,5.97,7.7,88.8,0,1.5,0,Verified
91.0,1,84.0,7.0,17.4,1,432.1,5.95,5.1,79.9,0,1.8,0,Verified
95.0,1,50.0,24.1,5.6,1,403.9,6.88,0.6,33.5,0,6.6,0,Verified
75.0,1,83.0,26.9,3.0,1,128.7,3.58,0.4,51.6,0,13.6,0,Verified
65.9,1,120.0,0.0,18.7,1,26.2,3.61,5.9,30.4,0,30.6,0,Verified
85.7,1,140.0,20.9,0.0,1,520.4,5.87,2.3,21.9,0,9.6,0,Verified
70.5,1,117.0,12.5,0.0,1,468.8,9.85,0.1,94.5,0,20.6,0,Verified
24.3,0,5.0,75.4,72.4,1,7.7,0.44,2.5,0.0,0,68.5,2,Rejected
100.0,1,95.0,4.5,17.9,1,611.2,0.0,1.9,43.7,0,14.3,0,Verified
93.6,0,132.0,0.0,13.6,1,209.8,4.34,1.1,77.4,1,30.6,0,Verified
50.2,1,4.0,43.7,51.1,1,28.8,34.97,13.9,0.0,0,45.3,1,Flagged for Review
64.2,1,142.0,0.6,20.9,1,618.9,5.13,5.2,20.4,0,7.6,0,Verified
85.0,1,146.0,0.0,20.2,1,599.6,2.08,0.4,70.3,0,7.1,0,Verified
96.9,1,123.0,0.0,13.0,1,1004.8,5.2,1.3,46.2,0,5.0,0,Verified
48.4,0,14.0,67.4,37.3,0,69.2,10.45,8.5,0.4,0,56.3,1,Flagged for Review
100.0,1,63.0,11.4,6.9,1,599.4,6.57,5.5,100.0,0,7.5,0,Verified
100.0,1,130.0,17.8,22.1,1,567.0,4.23,4.5,83.5,0,0.0,0,Verified
20.6,0,0.0,53.3,37.3,0,18.4,7.75,13.5,1.1,0,82.4,2,Rejected
49.9,0,0.0,73.2,72.6,0,3.4,0.0,17.8,0.0,0,86.6,2,Rejected
90.2,0,185.0,9.3,9.0,1,271.8,5.51,1.5,20.4,0,23.2,0,Verified
33.7,1,0.0,75.4,57.2,0,5.7,14.11,89.0,0.0,0,68.4,2,Rejected
88.3,1,167.0,7.9,15.3,1,197.3,7.58,14.2,64.5,0,0.0,0,Verified
75.0,1,114.0,0.3,5.0,1,574.1,6.99,2.3,67.7,0,11.2,0,Verified
32.7,0,11.0,68.9,45.3,1,0.2,23.26,28.3,10.9,1,69.2,2,Rejected
85.3,1,107.0,20.8,26.3,1,197.4,4.42,4.1,61.9,0,3.3,0,Verified
63.9,1,74.0,1.8,33.5,1,426.7,2.3,0.4,70.4,0,12.1,0,Verified
80.0,1,180.0,22.8,4.7,1,759.3,1.83,4.8,13.2,0,16.0,0,Verified
97.4,1,146.0,11.1,0.0,1,441.4,6.34,0.5,49.3,0,3.5,0,Verified
51.3,1,133.0,12.4,10.4,0,442.5,3.95,2.3,38.7,0,34.6,0,Verified
17.2,1,17.0,48.6,55.3,0,31.8,0.0,7.9,14.6,0,61.7,1,Flagged for Review
97.7,1,19.0,0.0,23.9,1,539.4,3.33,6.7,79.8,0,3.5,0,Verified
75.6,1,136.0,11.4,12.7,1,334.0,5.93,0.7,44.0,0,8.1,0,Verified
64.5,0,0.0,56.6,40.1,0,19.4,0.29,16.0,29.9,0,64.3,1,Flagged for Review
82.0,1,110.0,3.3,0.0,1,147.2,10.43,8.2,57.1,0,3.6,0,Verified
30.4,1,0.0,54.0,40.3,1,8.9,0.0,6.6,49.2,1,46.0,1,Flagged for Review
95.8,1,140.0,17.3,19.2,1,245.5,1.38,6.5,50.9,0,11.5,0,Verified
27.2,0,27.0,49.4,86.4,1,0.9,0.0,52.8,54.0,1,77.1,2,Rejected
90.2,1,171.0,10.3,0.4,1,461.7,7.12,0.3,65.4,0,7.4,0,Verified
79.1,1,83.0,34.8,34.1,1,385.1,3.07,9.6,60.7,0,18.6,0,Verified
47.8,0,3.0,60.4,41.8,1,1.9,3.19,81.1,35.8,0,42.2,1,Flagged for Review
31.2,1,1.0,66.6,63.2,0,8.3,18.1,29.5,1.0,0,64.6,1,Flagged for Review
41.5,0,25.0,18.8,35.1,0,3.0,2.6,4.1,25.6,1,79.8,2,Rejected
96.6,1,69.0,17.1,2.5,1,150.8,2.29,0.7,47.5,0,4.5,0,Verified
36.7,0,0.0,82.1,84.6,1,30.8,11.39,11.4,14.1,0,57.6,1,Flagged for Review
63.3,1,160.0,6.1,22.0,1,38.6,4.8,0.1,41.2,0,11.3,0,Verified
76.6,1,131.0,21.2,5.4,1,456.5,6.97,0.7,36.7,0,10.1,0,Verified
2.4,1,1.0,100.0,82.6,1,46.0,33.2,4.4,19.4,0,58.9,1,Flagged for Review
85.4,1,104.0,10.7,13.2,1,291.2,6.4,9.2,75.4,0,5.7,0,Verified
99.5,0,201.0,17.8,18.2,1,386.8,3.77,2.0,42.1,0,4.9,0,Verified
44.3,1,7.0,84.8,48.9,0,2.3,5.67,0.5,0.0,0,76.8,2,Rejected
65.4,0,24.0,17.5,31.1,0,29.7,0.0,39.3,25.9,0,58.8,1,Flagged for Review
16.0,0,0.0,46.2,57.7,0,10.3,0.43,4.6,35.7,1,79.7,2,Rejected
62.5,1,144.0,18.0,13.9,1,749.0,9.47,0.2,75.8,0,4.3,0,Verified
79.3,1,89.0,22.0,6.5,1,1.0,5.36,0.4,58.2,0,25.8,0,Verified
96.8,0,133.0,8.9,0.0,1,908.1,3.01,6.8,38.4,0,19.0,0,Verified
81.3,1,95.0,25.3,15.6,1,600.0,4.06,1.6,44.8,0,0.0,0,Verified
89.0,0,142.0,25.3,9.4,1,446.7,0.0,0.3,70.5,0,20.8,0,Verified
77.5,1,118.0,18.5,15.7,1,188.2,8.59,0.4,63.7,0,8.1,0,Verified
67.6,0,132.0,4.8,1.3,1,306.1,8.34,6.4,71.6,0,16.5,0,Verified
24.4,0,0.0,46.2,92.9,1,3.2,23.88,9.6,27.1,0,57.3,1,Flagged for Review
13.9,1,0.0,44.6,0.0,1,4.2,0.4,6.3,14.0,1,52.3,1,Flagged for Review
59.5,0,38.0,8.4,70.2,0,22.7,17.39,2.1,14.4,0,72.2,2,Rejected
29.8,0,2.0,56.1,51.5,0,7.1,14.11,1.5,22.3,0,67.3,2,Rejected
68.8,1,123.0,16.8,32.9,1,178.2,0.76,0.1,60.0,0,17.5,0,Verified
97.7,1,96.0,0.0,21.4,1,470.8,4.6,2.6,30.1,0,9.4,0,Verified
0.0,0,5.0,100.0,92.6,0,3.9,0.0,5.8,18.3,1,100.0,2,Rejected
40.4,0,6.0,56.9,72.1,1,17.2,0.11,8.9,0.0,0,56.0,1,Flagged for Review
100.0,0,104.0,23.3,55.2,1,805.2,5.87,1.0,62.2,0,23.6,0,Verified
80.9,0,145.0,21.4,12.5,1,428.6,7.45,1.1,62.8,0,28.0,0,Verified
7.6,0,10.0,67.7,58.2,0,4.7,0.27,63.1,4.2,1,97.6,2,Rejected
52.8,1,86.0,24.6,24.2,1,594.3,9.61,2.3,72.4,0,13.2,0,Verified
53.2,0,12.0,75.9,46.5,0,5.3,0.53,1.6,0.0,1,96.1,2,Rejected
